Sector,Fila,Columna,Distancia
91,35,12,1743.4251
91,35,13,1971.1989
91,35,14,2201.0296
91,35,15,2432.3343
91,35,16,2664.7291
91,35,17,2897.9519
91,35,18,3131.8176
91,35,19,3366.1922
91,35,20,3600.9764
91,35,21,3836.095
91,35,22,4071.4901
91,35,23,4307.1162
91,35,24,4542.9375
91,35,25,4778.9251
91,35,26,5015.0555
91,35,27,5251.3094
91,35,28,5487.6708
91,35,29,5724.1266
91,35,30,5960.6653
91,35,31,6197.2776
91,35,32,6433.9553
91,35,33,6670.6915
91,35,34,6907.4801
91,35,35,7144.3159
91,35,36,7381.1944
91,35,37,7618.1116
91,35,38,7855.0641
91,35,39,8092.0486
91,35,40,8329.0624
91,35,41,8566.1033
91,35,42,8803.1688
91,35,43,9040.2572
91,35,44,9277.3666
91,36,0,1216.1671
91,36,1,985.5994
91,36,2,759.3171
91,36,3,542.7073
91,36,4,353.9951
91,36,5,262.5
91,36,6,353.9951
91,36,7,542.7073
91,36,8,759.3171
91,36,9,985.5994
91,36,10,1216.1671
91,36,11,1448.9759
91,36,12,1683.0961
91,36,13,1918.0475
91,36,14,2153.5581
91,36,15,2389.4625
91,36,16,2625.6547
91,36,17,2862.0633
91,36,18,3098.6388
91,36,19,3335.3457
91,36,20,3572.158
91,36,21,3809.0558
91,36,22,4046.0243
91,36,23,4283.0516
91,36,24,4520.1286
91,36,25,4757.2478
91,36,26,4994.4031
91,36,27,5231.5897
91,36,28,5468.8036
91,36,29,5706.0412
91,36,30,5943.2998
91,36,31,6180.5769
91,36,32,6417.8706
91,36,33,6655.1789
91,36,34,6892.5005
91,36,35,7129.8339
91,36,36,7367.1781
91,36,37,7604.532
91,36,38,7841.8947
91,36,39,8079.2655
91,36,40,8316.6437
91,36,41,8554.0287
91,36,42,8791.4198
91,36,43,9028.8167
91,36,44,9266.2189
91,37,0,1187.5
91,37,1,950.0
91,37,2,712.5
91,37,3,475.0
91,37,4,237.5
91,37,5,0.0
91,37,6,237.5
91,37,7,475.0
91,37,8,712.5
91,37,9,950.0
91,37,10,1187.5
91,37,11,1425.0
91,37,12,1662.5
91,37,13,1900.0
91,37,14,2137.5
91,37,15,2375.0
91,37,16,2612.5
91,37,17,2850.0
91,37,18,3087.5
91,37,19,3325.0
91,37,20,3562.5
91,37,21,3800.0
91,37,22,4037.5
91,37,23,4275.0
91,37,24,4512.5
91,37,25,4750.0
91,37,26,4987.5
91,37,27,5225.0
91,37,28,5462.5
91,37,29,5700.0
91,37,30,5937.5
91,37,31,6175.0
91,37,32,6412.5
91,37,33,6650.0
91,37,34,6887.5
91,37,35,7125.0
91,37,36,7362.5
91,37,37,7600.0
91,37,38,7837.5
91,37,39,8075.0
91,37,40,8312.5
91,37,41,8550.0
91,37,42,8787.5
91,37,43,9025.0
91,37,44,9262.5
91,38,0,1216.1671
91,38,1,985.5994
91,38,2,759.3171
91,38,3,542.7073
91,38,4,353.9951
91,38,5,262.5
91,38,6,353.9951
91,38,7,542.7073
91,38,8,759.3171
91,38,9,985.5994
91,38,10,1216.1671
91,38,11,1448.9759
91,38,12,1683.0961
91,38,13,1918.0475
91,38,14,2153.5581
91,38,15,2389.4625
91,38,16,2625.6547
91,38,17,2862.0633
91,38,18,3098.6388
91,38,19,3335.3457
91,38,20,3572.158
91,38,21,3809.0558
91,38,22,4046.0243
91,38,23,4283.0516
91,38,24,4520.1286
91,38,25,4757.2478
91,38,26,4994.4031
91,38,27,5231.5897
91,38,28,5468.8036
91,38,29,5706.0412
91,38,30,5943.2998
91,38,31,6180.5769
91,38,32,6417.8706
91,38,33,6655.1789
91,38,34,6892.5005
91,38,35,7129.8339
91,38,36,7367.1781
91,38,37,7604.532
91,38,38,7841.8947
91,38,39,8079.2655
91,38,40,8316.6437
91,38,41,8554.0287
91,38,42,8791.4198
91,38,43,9028.8167
91,38,44,9266.2189
91,39,0,1298.3764
91,39,1,1085.4147
91,39,2,885.0318
91,39,3,707.9901
91,39,4,576.2215
91,39,5,525.0
91,39,6,576.2215
91,39,7,707.9901
91,39,8,885.0318
91,39,9,1085.4147
91,39,10,1298.3764
91,39,11,1518.6343
91,39,12,1743.4251
91,39,13,1971.1989
91,39,14,2201.0296
91,39,15,2432.3343
91,39,16,2664.7291
91,39,17,2897.9519
91,39,18,3131.8176
91,39,19,3366.1922
91,39,20,3600.9764
91,39,21,3836.095
91,39,22,4071.4901
91,39,23,4307.1162
91,39,24,4542.9375
91,39,25,4778.9251
91,39,26,5015.0555
91,39,27,5251.3094
91,39,28,5487.6708
91,39,29,5724.1266
91,39,30,5960.6653
91,39,31,6197.2776
91,39,32,6433.9553
91,39,33,6670.6915
91,39,34,6907.4801
91,39,35,7144.3159
91,39,36,7381.1944
91,39,37,7618.1116
91,39,38,7855.0641
91,39,39,8092.0486
91,39,40,8329.0624
91,39,41,8566.1033
91,39,42,8803.1688
91,39,43,9040.2572
91,39,44,9277.3666
91,40,0,1424.8903
91,40,1,1233.9596
91,40,2,1061.9852
91,40,3,919.6637
91,40,4,822.5342
91,40,5,787.5
91,40,6,822.5342
91,40,7,919.6637
91,40,8,1061.9852
91,40,9,1233.9596
91,40,10,1424.8903
91,40,11,1628.122
91,40,12,1839.5822
91,40,13,2056.7344
91,40,14,2277.9514
91,40,15,2502.1553
91,40,16,2728.61
91,40,17,2956.7983
91,40,18,3186.3478
91,40,19,3416.9842
91,40,20,3648.5014
91,40,21,3880.7417
91,40,22,4113.5827
91,40,23,4346.9278
91,40,24,4580.7
91,40,25,4814.8371
91,40,26,5049.2883
91,40,27,5284.0119
91,40,28,5518.973
91,40,29,5754.1425
91,40,30,5989.496
91,40,31,6225.0126
91,40,32,6460.6743
91,40,33,6696.466
91,40,34,6932.3742
91,40,35,7168.3876
91,40,36,7404.4961
91,40,37,7640.6908
91,40,38,7876.964
91,40,39,8113.3089
91,40,40,8349.7193
91,40,41,8586.1899
91,40,42,8822.7157
91,40,43,9059.2925
91,40,44,9295.9164
91,41,0,1585.136
91,41,1,1415.9802
91,41,2,1268.9193
91,41,3,1152.4431
91,41,4,1076.5251
91,41,5,1050.0
91,41,6,1076.5251
91,41,7,1152.4431
91,41,8,1268.9193
91,41,9,1415.9802
91,41,10,1585.136
91,41,11,1770.0636
91,41,12,1966.3179
91,41,13,2170.8293
91,41,14,2381.4714
91,41,15,2596.7528
91,41,16,2815.6094
91,41,17,3037.2685
91,41,18,3261.1587
91,41,19,3486.8503
91,41,20,3714.0148
91,41,21,3942.3977
91,41,22,4171.7989
91,41,23,4402.0592
91,41,24,4633.0504
91,41,25,4864.6685
91,41,26,5096.8281
91,41,27,5329.4582
91,41,28,5562.5
91,41,29,5795.9037
91,41,30,6029.6274
91,41,31,6263.6351
91,41,32,6497.8963
91,41,33,6732.3844
91,41,34,6967.0766
91,41,35,7201.9529
91,41,36,7436.9958
91,41,37,7672.19
91,41,38,7907.5221
91,41,39,8142.9801
91,41,40,8378.5534
91,41,41,8614.2324
91,41,42,8850.0088
91,41,43,9085.875
91,41,44,9321.8242
91,42,0,1769.9753
91,42,1,1620.2334
91,42,2,1493.4231
91,42,3,1395.8085
91,42,4,1333.815
91,42,5,1312.5
91,42,6,1333.815
91,42,7,1395.8085
91,42,8,1493.4231
91,42,9,1620.2334
91,42,10,1769.9753
91,42,11,1937.3387
91,42,12,2118.1507
91,42,13,2309.2545
91,42,14,2508.2987
91,42,15,2713.5367
91,42,16,2923.6642
91,42,17,3137.6992
91,42,18,3354.8938
91,42,19,3574.6722
91,42,20,3796.5856
91,42,21,4020.2806
91,42,22,4245.4755
91,42,23,4471.9438
91,42,24,4699.5013
91,42,25,4927.9972
91,42,26,5157.3067
91,42,27,5387.326
91,42,28,5617.9678
91,42,29,5849.1586
91,42,30,6080.8357
91,42,31,6312.9455
91,42,32,6545.4421
91,42,33,6778.2856
91,42,34,7011.4415
91,42,35,7244.8797
91,42,36,7478.5736
91,42,37,7712.5
91,42,38,7946.6384
91,42,39,8180.9707
91,42,40,8415.4805
91,42,41,8650.1535
91,42,42,8884.9768
91,42,43,9119.9387
91,42,44,9355.0287
91,43,0,1972.5063
91,43,1,1839.3273
91,43,2,1728.6646
91,43,3,1645.0684
91,43,4,1592.8061
91,43,5,1575.0
91,43,6,1592.8061
91,43,7,1645.0684
91,43,8,1728.6646
91,43,9,1839.3273
91,43,10,1972.5063
91,43,11,2123.9703
91,43,12,2290.0942
91,43,13,2467.9192
91,43,14,2655.0953
91,43,15,2849.7807
91,43,16,3050.5379
91,43,17,3256.244
91,43,18,3466.0181
91,43,19,3679.1643
91,43,20,3895.1292
91,43,21,4113.4687
91,43,22,4333.8241
91,43,23,4555.9028
91,43,24,4779.4645
91,43,25,5004.3106
91,43,26,5230.2754
91,43,27,5457.22
91,43,28,5685.0269
91,43,29,5913.5966
91,43,30,6142.8439
91,43,31,6372.6957
91,43,32,6603.0888
91,43,33,6833.9685
91,43,34,7065.2871
91,43,35,7297.0028
91,43,36,7529.079
91,43,37,7761.4834
91,43,38,7994.1873
91,43,39,8227.1654
91,43,40,8460.3949
91,43,41,8693.8556
91,43,42,8927.5294
91,43,43,9161.4
91,43,44,9395.4527
91,44,0,2187.8214
91,44,1,2068.5517
91,44,2,1970.8025
91,44,3,1897.9018
91,44,4,1852.7851
91,44,5,1837.5
91,44,6,1852.7851
91,44,7,1897.9018
91,44,8,1970.8025
91,44,9,2068.5517
91,44,10,2187.8214
91,44,11,2325.3024
91,44,12,2477.9654
91,44,13,2643.1811
91,44,14,2818.7431
91,44,15,3002.8372
91,44,16,3193.9885
91,44,17,3391.0037
91,44,18,3592.9184
91,44,19,3798.9513
91,44,20,4008.4676
91,44,21,4220.9485
91,44,22,4435.968
91,44,23,4653.1743
91,44,24,4872.2749
91,44,25,5093.0253
91,44,26,5315.2199
91,44,27,5538.685
91,44,28,5763.2727
91,44,29,5988.8568
91,44,30,6215.3288
91,44,31,6442.5951
91,44,32,6670.5744
91,44,33,6899.1961
91,44,34,7128.3983
91,44,35,7358.1269
91,44,36,7588.334
91,44,37,7818.9773
91,44,38,8050.0194
91,44,39,8281.4269
91,44,40,8513.1699
91,44,41,8745.2219
91,44,42,8977.5588
91,44,43,9210.1591
91,44,44,9443.0034
92,0,0,9944.9265
92,0,1,9896.5982
92,0,2,9853.7588
92,0,3,9816.4801
92,0,4,9784.8256
92,0,5,9758.8501
92,0,6,9738.5991
92,0,7,9724.1082
92,0,8,9715.4034
92,0,9,9712.5
92,0,10,9715.4034
92,0,11,9724.1082
92,0,12,9738.5991
92,0,13,9758.8501
92,0,14,9784.8256
92,0,15,9816.4801
92,0,16,9853.7588
92,0,17,9896.5982
92,0,18,9944.9265
92,0,19,9998.664
92,0,20,10057.724
92,0,21,10122.0134
92,0,22,10191.4333
92,0,23,10265.8795
92,0,24,10345.2435
92,0,25,10429.413
92,0,26,10518.2728
92,0,27,10611.7049
92,0,28,10709.5897
92,0,29,10811.8063
92,0,30,10918.233
92,0,31,11028.7479
92,0,32,11143.2294
92,0,33,11261.5566
92,0,34,11383.6094
92,0,35,11509.2694
92,0,36,11638.4197
92,0,37,11770.9454
92,0,38,11906.7339
92,0,39,12045.6748
92,0,40,12187.6603
92,0,41,12332.5851
92,0,42,12480.3471
92,0,43,12630.8464
92,0,44,12783.9866
92,1,0,9688.7257
92,1,1,9639.113
92,1,2,9595.1241
92,1,3,9556.8366
92,1,4,9524.3192
92,1,5,9497.6313
92,1,6,9476.8221
92,1,7,9461.9303
92,1,8,9452.984
92,1,9,9450.0
92,1,10,9452.984
92,1,11,9461.9303
92,1,12,9476.8221
92,1,13,9497.6313
92,1,14,9524.3192
92,1,15,9556.8366
92,1,16,9595.1241
92,1,17,9639.113
92,1,18,9688.7257
92,1,19,9743.8763
92,1,20,9804.4712
92,1,21,9870.4103
92,1,22,9941.5872
92,1,23,10017.8902
92,1,24,10099.2032
92,1,25,10185.4062
92,1,26,10276.3761
92,1,27,10371.9875
92,1,28,10472.1133
92,1,29,10576.6252
92,1,30,10685.3945
92,1,31,10798.2927
92,1,32,10915.1915
92,1,33,11035.9639
92,1,34,11160.4841
92,1,35,11288.6281
92,1,36,11420.2739
92,1,37,11555.3018
92,1,38,11693.5947
92,1,39,11835.038
92,1,40,11979.5203
92,1,41,12126.9328
92,1,42,12277.1701
92,1,43,12430.1297
92,1,44,12585.7124
92,2,0,9432.8714
92,2,1,9381.9058
92,2,2,9336.7051
92,2,3,9297.3535
92,2,4,9263.9253
92,2,5,9236.4851
92,2,6,9215.0861
92,2,7,9199.7707
92,2,8,9190.5692
92,2,9,9187.5
92,2,10,9190.5692
92,2,11,9199.7707
92,2,12,9215.0861
92,2,13,9236.4851
92,2,14,9263.9253
92,2,15,9297.3535
92,2,16,9336.7051
92,2,17,9381.9058
92,2,18,9432.8714
92,2,19,9489.509
92,2,20,9551.7178
92,2,21,9619.3896
92,2,22,9692.41
92,2,23,9770.6592
92,2,24,9854.0125
92,2,25,9942.3416
92,2,26,10035.5151
92,2,27,10133.3993
92,2,28,10235.8591
92,2,29,10342.7586
92,2,30,10453.9616
92,2,31,10569.3321
92,2,32,10688.7353
92,2,33,10812.0376
92,2,34,10939.107
92,2,35,11069.814
92,2,36,11204.0311
92,2,37,11341.6338
92,2,38,11482.5003
92,2,39,11626.512
92,2,40,11773.5535
92,2,41,11923.5127
92,2,42,12076.281
92,2,43,12231.753
92,2,44,12389.827
92,3,0,9177.3924
92,3,1,9125.0
92,3,2,9078.5203
92,3,3,9038.0446
92,3,4,9003.6538
92,3,5,8975.4178
92,3,6,8953.395
92,3,7,8937.6311
92,3,8,8928.1595
92,3,9,8925.0
92,3,10,8928.1595
92,3,11,8937.6311
92,3,12,8953.395
92,3,13,8975.4178
92,3,14,9003.6538
92,3,15,9038.0446
92,3,16,9078.5203
92,3,17,9125.0
92,3,18,9177.3924
92,3,19,9235.5969
92,3,20,9299.5044
92,3,21,9368.9981
92,3,22,9443.9547
92,3,23,9524.2454
92,3,24,9609.7363
92,3,25,9700.2899
92,3,26,9795.766
92,3,27,9896.0219
92,3,28,10000.914
92,3,29,10110.298
92,3,30,10224.0296
92,3,31,10341.9655
92,3,32,10463.9635
92,3,33,10589.8831
92,3,34,10719.5863
92,3,35,10852.9374
92,3,36,10989.8035
92,3,37,11130.055
92,3,38,11273.5656
92,3,39,11420.2123
92,3,40,11569.876
92,3,41,11722.4411
92,3,42,11877.7957
92,3,43,12035.8319
92,3,44,12196.4454
92,4,0,8922.321
92,4,1,8868.4219
92,4,2,8820.5903
92,4,3,8778.9254
92,4,4,8743.5155
92,4,5,8714.4367
92,4,6,8691.7526
92,4,7,8675.5133
92,4,8,8665.7552
92,4,9,8662.5
92,4,10,8665.7552
92,4,11,8675.5133
92,4,12,8691.7526
92,4,13,8714.4367
92,4,14,8743.5155
92,4,15,8778.9254
92,4,16,8820.5903
92,4,17,8868.4219
92,4,18,8922.321
92,4,19,8982.1785
92,4,20,9047.8761
92,4,21,9119.2876
92,4,22,9196.2798
92,4,23,9278.7139
92,4,24,9366.4461
92,4,25,9459.3291
92,4,26,9557.2126
92,4,27,9659.9447
92,4,28,9767.3723
92,4,29,9879.3424
92,4,30,9995.7022
92,4,31,10116.3003
92,4,32,10240.9869
92,4,33,10369.6146
92,4,34,10502.0385
92,4,35,10638.1169
92,4,36,10777.7114
92,4,37,10920.6871
92,4,38,11066.913
92,4,39,11216.2619
92,4,40,11368.6108
92,4,41,11523.8408
92,4,42,11681.8369
92,4,43,11842.4884
92,4,44,12005.6888
92,5,0,8667.6932
92,5,1,8612.2006
92,5,2,8562.9379
92,5,3,8520.0132
92,5,4,8483.5226
92,5,5,8453.5496
92,5,6,8430.1635
92,5,7,8413.4193
92,5,8,8403.3568
92,5,9,8400.0
92,5,10,8403.3568
92,5,11,8413.4193
92,5,12,8430.1635
92,5,13,8453.5496
92,5,14,8483.5226
92,5,15,8520.0132
92,5,16,8562.9379
92,5,17,8612.2006
92,5,18,8667.6932
92,5,19,8729.2969
92,5,20,8796.8833
92,5,21,8870.3157
92,5,22,8949.4501
92,5,23,9034.1366
92,5,24,9124.2209
92,5,25,9219.5445
92,5,26,9319.9467
92,5,27,9425.2652
92,5,28,9535.3372
92,5,29,9650.0
92,5,30,9769.0919
92,5,31,9892.4529
92,5,32,10019.9255
92,5,33,10151.3546
92,5,34,10286.5887
92,5,35,10425.4796
92,5,36,10567.8832
92,5,37,10713.6595
92,5,38,10862.6726
92,5,39,11014.7912
92,5,40,11169.8884
92,5,41,11327.8418
92,5,42,11488.5337
92,5,43,11651.8507
92,5,44,11817.684
92,6,0,8413.5493
92,6,1,8356.3692
92,6,2,8305.5892
92,6,3,8261.3275
92,6,4,8223.6891
92,6,5,8192.7655
92,6,6,8168.6328
92,6,7,8151.3515
92,6,8,8140.9651
92,6,9,8137.5
92,6,10,8140.9651
92,6,11,8151.3515
92,6,12,8168.6328
92,6,13,8192.7655
92,6,14,8223.6891
92,6,15,8261.3275
92,6,16,8305.5892
92,6,17,8356.3692
92,6,18,8413.5493
92,6,19,8477.0001
92,6,20,8546.5819
92,6,21,8622.1463
92,6,22,8703.5374
92,6,23,8790.5933
92,6,24,8883.1477
92,6,25,8981.0304
92,6,26,9084.0692
92,6,27,9192.0907
92,6,28,9304.9214
92,6,29,9422.3886
92,6,30,9544.321
92,6,31,9670.5497
92,6,32,9800.9088
92,6,33,9935.2356
92,6,34,10073.3715
92,6,35,10215.1618
92,6,36,10360.4567
92,6,37,10509.1106
92,6,38,10660.9832
92,6,39,10815.9388
92,6,40,10973.8468
92,6,41,11134.5815
92,6,42,11298.0225
92,6,43,11464.0539
92,6,44,11632.5647
92,7,0,8159.9345
92,7,1,8100.9644
92,7,2,8048.5732
92,7,3,8002.8901
92,7,4,7964.0305
92,7,5,7932.0946
92,7,6,7907.1664
92,7,7,7889.3124
92,7,8,7878.5805
92,7,9,7875.0
92,7,10,7878.5805
92,7,11,7889.3124
92,7,12,7907.1664
92,7,13,7932.0946
92,7,14,7964.0305
92,7,15,8002.8901
92,7,16,8048.5732
92,7,17,8100.9644
92,7,18,8159.9345
92,7,19,8225.3419
92,7,20,8297.0345
92,7,21,8374.8507
92,7,22,8458.6217
92,7,23,8548.1723
92,7,24,8643.3229
92,7,25,8743.8907
92,7,26,8849.691
92,7,27,8960.5385
92,7,28,9076.2482
92,7,29,9196.6366
92,7,30,9321.5225
92,7,31,9450.7275
92,7,32,9584.077
92,7,33,9721.4004
92,7,34,9862.5317
92,7,35,10007.3098
92,7,36,10155.5788
92,7,37,10307.188
92,7,38,10461.9922
92,7,39,10619.8517
92,7,40,10780.6322
92,7,41,10944.2051
92,7,42,11110.4469
92,7,43,11279.2398
92,7,44,11450.4708
92,8,0,7906.8997
92,8,1,7846.0281
92,8,2,7791.9229
92,8,3,7744.726
92,8,4,7704.5644
92,8,5,7671.5485
92,8,6,7645.7709
92,8,7,7627.305
92,8,8,7616.2039
92,8,9,7612.5
92,8,10,7616.2039
92,8,11,7627.305
92,8,12,7645.7709
92,8,13,7671.5485
92,8,14,7704.5644
92,8,15,7744.726
92,8,16,7791.9229
92,8,17,7846.0281
92,8,18,7906.8997
92,8,19,7974.3828
92,8,20,8048.3112
92,8,21,8128.5089
92,8,22,8214.7923
92,8,23,8306.9718
92,8,24,8404.8535
92,8,25,8508.2405
92,8,26,8616.9346
92,8,27,8730.7377
92,8,28,8849.4527
92,8,29,8972.8845
92,8,30,9100.8413
92,8,31,9233.135
92,8,32,9369.5818
92,8,33,9510.003
92,8,34,9654.2251
92,8,35,9802.0805
92,8,36,9953.4071
92,8,37,10108.0491
92,8,38,10265.8566
92,8,39,10426.686
92,8,40,10590.3995
92,8,41,10756.8655
92,8,42,10925.9582
92,8,43,11097.5574
92,8,44,11271.5488
92,9,0,7654.5024
92,9,1,7591.6072
92,9,2,7535.6756
92,9,3,7486.8635
92,9,4,7445.311
92,9,5,7411.1403
92,9,6,7384.4537
92,9,7,7365.3326
92,9,8,7353.8362
92,9,9,7350.0
92,9,10,7353.8362
92,9,11,7365.3326
92,9,12,7384.4537
92,9,13,7411.1403
92,9,14,7445.311
92,9,15,7486.8635
92,9,16,7535.6756
92,9,17,7591.6072
92,9,18,7654.5024
92,9,19,7724.1909
92,9,20,7800.4908
92,9,21,7883.21
92,9,22,7972.1488
92,9,23,8067.1014
92,9,24,8167.8581
92,9,25,8274.2069
92,9,26,8385.935
92,9,27,8502.8304
92,9,28,8624.683
92,9,29,8751.2856
92,9,30,8882.4353
92,9,31,9017.9335
92,9,32,9157.5874
92,9,33,9301.2096
92,9,34,9448.6193
92,9,35,9599.6419
92,9,36,9754.1097
92,9,37,9911.8616
92,9,38,10072.7432
92,9,39,10236.6071
92,9,40,10403.3123
92,9,41,10572.7243
92,9,42,10744.7153
92,9,43,10919.1632
92,9,44,11095.9522
92,10,0,7402.8077
92,10,1,7337.7555
92,10,2,7279.8738
92,10,3,7229.3348
92,10,4,7186.2934
92,10,5,7150.885
92,10,6,7123.2235
92,10,7,7103.3993
92,10,8,7091.4782
92,10,9,7087.5
92,10,10,7091.4782
92,10,11,7103.3993
92,10,12,7123.2235
92,10,13,7150.885
92,10,14,7186.2934
92,10,15,7229.3348
92,10,16,7279.8738
92,10,17,7337.7555
92,10,18,7402.8077
92,10,19,7474.8432
92,10,20,7553.6622
92,10,21,7639.0547
92,10,22,7730.8028
92,10,23,7828.6832
92,10,24,7932.4689
92,10,25,8041.9311
92,10,26,8156.8415
92,10,27,8276.973
92,10,28,8402.1017
92,10,29,8532.0078
92,10,30,8666.4764
92,10,31,8805.2985
92,10,32,8948.2715
92,10,33,9095.1996
92,10,34,9245.8944
92,10,35,9400.1745
92,10,36,9557.8665
92,10,37,9718.8043
92,10,38,9882.8292
92,10,39,10049.7901
92,10,40,10219.5432
92,10,41,10391.9515
92,10,42,10566.8852
92,10,43,10744.2208
92,10,44,10923.8415
92,11,0,7151.89
92,11,1,7084.5342
92,11,2,7024.5663
92,11,3,6972.1768
92,11,4,6927.5379
92,11,5,6890.8
92,11,6,6862.0902
92,11,7,6841.5093
92,11,8,6829.1311
92,11,9,6825.0
92,11,10,6829.1311
92,11,11,6841.5093
92,11,12,6862.0902
92,11,13,6890.8
92,11,14,6927.5379
92,11,15,6972.1768
92,11,16,7024.5663
92,11,17,7084.5342
92,11,18,7151.89
92,11,19,7226.4272
92,11,20,7307.9259
92,11,21,7396.1561
92,11,22,7490.8799
92,11,23,7591.8542
92,11,24,7698.8331
92,11,25,7811.5699
92,11,26,7929.8191
92,11,27,8053.3378
92,11,28,8181.8874
92,11,29,8315.2345
92,11,30,8453.1521
92,11,31,8595.4203
92,11,32,8741.8265
92,11,33,8892.1665
92,11,34,9046.244
92,11,35,9203.8715
92,11,36,9364.8695
92,11,37,9529.0674
92,11,38,9696.3025
92,11,39,9866.4203
92,11,40,10039.2744
92,11,41,10214.7259
92,11,42,10392.6431
92,11,43,10572.9017
92,11,44,10755.3838
92,12,0,6901.834
92,12,1,6832.0133
92,12,2,6769.8089
92,12,3,6715.4323
92,12,4,6669.0751
92,12,5,6630.9054
92,12,6,6601.0653
92,12,7,6579.668
92,12,8,6566.7962
92,12,9,6562.5
92,12,10,6566.7962
92,12,11,6579.668
92,12,12,6601.0653
92,12,13,6630.9054
92,12,14,6669.0751
92,12,15,6715.4323
92,12,16,6769.8089
92,12,17,6832.0133
92,12,18,6901.834
92,12,19,6979.0423
92,12,20,7063.396
92,12,21,7154.6423
92,12,22,7252.5211
92,12,23,7356.7677
92,12,24,7467.1154
92,12,25,7583.2978
92,12,26,7705.0511
92,12,27,7832.1154
92,12,28,7964.2365
92,12,29,8101.167
92,12,30,8242.6672
92,12,31,8388.5059
92,12,32,8538.4608
92,12,33,8692.3188
92,12,34,8849.8764
92,12,35,9010.9395
92,12,36,9175.3236
92,12,37,9342.8532
92,12,38,9513.3623
92,12,39,9686.6935
92,12,40,9862.698
92,12,41,10041.2353
92,12,42,10222.1726
92,12,43,10405.3847
92,12,44,10590.7536
92,13,0,6652.7367
92,13,1,6580.2736
92,13,2,6515.6662
92,13,3,6459.1505
92,13,4,6410.9404
92,13,5,6371.2244
92,13,6,6340.1622
92,13,7,6317.8814
92,13,8,6304.4751
92,13,9,6300.0
92,13,10,6304.4751
92,13,11,6317.8814
92,13,12,6340.1622
92,13,13,6371.2244
92,13,14,6410.9404
92,13,15,6459.1505
92,13,16,6515.6662
92,13,17,6580.2736
92,13,18,6652.7367
92,13,19,6732.8022
92,13,20,6820.2021
92,13,21,6914.6583
92,13,22,7015.886
92,13,23,7123.5964
92,13,24,7237.5
92,13,25,7357.3093
92,13,26,7482.7406
92,13,27,7613.5159
92,13,28,7749.3649
92,13,29,7890.0253
92,13,30,8035.2446
92,13,31,8184.7801
92,13,32,8338.3995
92,13,33,8495.8814
92,13,34,8657.0149
92,13,35,8821.5999
92,13,36,8989.4469
92,13,37,9160.3766
92,13,38,9334.2196
92,13,39,9510.8162
92,13,40,9690.0158
92,13,41,9871.6767
92,13,42,10055.6654
92,13,43,10241.8565
92,13,44,10430.1321
92,14,0,6404.7102
92,14,1,6329.408
92,14,2,6262.2131
92,14,3,6203.3887
92,14,4,6153.175
92,14,5,6111.7842
92,14,6,6079.3966
92,14,7,6056.1565
92,14,8,6042.1695
92,14,9,6037.5
92,14,10,6042.1695
92,14,11,6056.1565
92,14,12,6079.3966
92,14,13,6111.7842
92,14,14,6153.175
92,14,15,6203.3887
92,14,16,6262.2131
92,14,17,6329.408
92,14,18,6404.7102
92,14,19,6487.8372
92,14,20,6578.4924
92,14,21,6676.3692
92,14,22,6781.155
92,14,23,6892.5345
92,14,24,7010.1935
92,14,25,7133.8213
92,14,26,7263.1131
92,14,27,7397.772
92,14,28,7537.5104
92,14,29,7682.0509
92,14,30,7831.1278
92,14,31,7984.4869
92,14,32,8141.8863
92,14,33,8303.0962
92,14,34,8467.8989
92,14,35,8636.0889
92,14,36,8807.472
92,14,37,8981.8654
92,14,38,9159.0973
92,14,39,9339.0059
92,14,40,9521.4396
92,14,41,9706.256
92,14,42,9893.3216
92,14,43,10082.5112
92,14,44,10273.7073
92,15,0,6157.8837
92,15,1,6079.5251
92,15,2,6009.5367
92,15,3,5948.214
92,15,4,5895.8274
92,15,5,5852.6169
92,15,6,5818.7869
92,15,7,5794.5017
92,15,8,5779.8816
92,15,9,5775.0
92,15,10,5779.8816
92,15,11,5794.5017
92,15,12,5818.7869
92,15,13,5852.6169
92,15,14,5895.8274
92,15,15,5948.214
92,15,16,6009.5367
92,15,17,6079.5251
92,15,18,6157.8837
92,15,19,6244.2974
92,15,20,6338.4368
92,15,21,6439.9631
92,15,22,6548.5328
92,15,23,6663.8015
92,15,24,6785.4279
92,15,25,6913.0764
92,15,26,7046.4197
92,15,27,7185.1409
92,15,28,7328.9345
92,15,29,7477.5079
92,15,30,7630.582
92,15,31,7787.8912
92,15,32,7949.1843
92,15,33,8114.2236
92,15,34,8282.7852
92,15,35,8454.6585
92,15,36,8629.6455
92,15,37,8807.5607
92,15,38,8988.2302
92,15,39,9171.4912
92,15,40,9357.1914
92,15,41,9545.1886
92,15,42,9735.3496
92,15,43,9927.5501
92,15,44,10121.6738
92,16,0,5912.4075
92,16,1,5830.7509
92,16,2,5757.7394
92,16,3,5693.7054
92,16,4,5638.9549
92,16,5,5593.7605
92,16,6,5558.3552
92,16,7,5532.927
92,16,8,5517.6138
92,16,9,5512.5
92,16,10,5517.6138
92,16,11,5532.927
92,16,12,5558.3552
92,16,13,5593.7605
92,16,14,5638.9549
92,16,15,5693.7054
92,16,16,5757.7394
92,16,17,5830.7509
92,16,18,5912.4075
92,16,19,6002.3563
92,16,20,6100.2305
92,16,21,6205.6552
92,16,22,6318.2523
92,16,23,6437.6456
92,16,24,6563.4642
